invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,year,month,day,weekday,hour,timeOfDay,revenueRange
241-72-9525,B,Mandalay,Normal,Male,Sports and travel,51.91,10,25.955,545.05,2019-02-16,12:21:00,Cash,519.1,4.76,25.955,8.2,2019,February,16,Saturday,12,Afternoon,High
575-30-8091,A,Yangon,Normal,Male,Sports and travel,72.5,8,29.0,609.0,2019-03-16,19:25:00,Ewallet,580.0,4.76,29.0,9.2,2019,March,16,Saturday,19,Evening,High
731-81-9469,C,Naypyitaw,Member,Female,Sports and travel,89.8,10,44.9,942.9,2019-01-23,13:00:00,Credit card,898.0,4.76,44.9,5.4,2019,January,23,Wednesday,13,Afternoon,High
280-17-4359,C,Naypyitaw,Member,Male,Health and beauty,90.5,10,45.25,950.25,2019-01-25,13:48:00,Cash,905.0,4.76,45.25,8.1,2019,January,25,Friday,13,Afternoon,High
338-65-2210,C,Naypyitaw,Member,Female,Health and beauty,68.6,10,34.3,720.3,2019-02-05,19:57:00,Cash,686.0,4.76,34.3,9.1,2019,February,5,Tuesday,19,Evening,High
488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,31.93,2019-02-22,10:36:00,Credit card,30.41,4.76,1.5205,8.4,2019,February,22,Friday,10,Morning,Low
239-10-7476,A,Yangon,Normal,Female,Home and lifestyle,77.95,6,23.385,491.08,2019-01-21,16:37:00,Ewallet,467.7,4.76,23.385,8.0,2019,January,21,Monday,16,Afternoon,Medium
458-41-1477,C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.44,2019-03-08,17:11:00,Credit card,277.56,4.76,13.878,9.5,2019,March,8,Friday,17,Afternoon,Medium
685-64-1609,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,316.47,2019-02-10,12:28:00,Ewallet,301.4,4.76,15.07,9.2,2019,February,10,Sunday,12,Afternoon,Medium
568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.79,2019-03-19,12:46:00,Credit card,264.56,4.76,13.228,5.6,2019,March,19,Tuesday,12,Afternoon,Medium
262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.62,2019-03-06,15:07:00,Credit card,574.88,4.76,28.744,6.2,2019,March,6,Wednesday,15,Afternoon,High
238-49-0436,A,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.66,2019-03-27,13:48:00,Credit card,259.68,4.76,12.984,4.9,2019,March,27,Wednesday,13,Afternoon,Medium
608-96-3517,B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.47,2019-03-23,19:20:00,Credit card,366.16,4.76,18.308,4.8,2019,March,23,Saturday,19,Evening,Medium
584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.02,2019-03-11,16:07:00,Credit card,241.92,4.76,12.096,7.3,2019,March,11,Monday,16,Afternoon,Medium
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.458,786.62,2019-01-29,11:56:00,Credit card,749.16,4.76,37.458,7.4,2019,January,29,Tuesday,11,Morning,High
214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.944,103.82,2019-02-07,18:23:00,Ewallet,98.88,4.76,4.944,9.9,2019,February,7,Thursday,18,Evening,Low
400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.388,680.15,2019-01-28,13:05:00,Cash,647.76,4.76,32.388,9.3,2019,January,28,Monday,13,Afternoon,High
782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,484.52,2019-02-20,15:55:00,Credit card,461.45,4.76,23.0725,9.0,2019,February,20,Wednesday,15,Afternoon,Medium
279-74-2924,B,Mandalay,Member,Male,Electronic accessories,72.17,1,3.6085,75.78,2019-01-04,19:40:00,Cash,72.17,4.76,3.6085,6.1,2019,January,4,Friday,19,Evening,Low
307-85-2293,B,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,2019-03-07,13:58:00,Ewallet,251.4,4.76,12.57,9.7,2019,March,7,Thursday,13,Afternoon,Medium
743-04-1105,B,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.73,2019-03-30,14:43:00,Ewallet,874.98,4.76,43.749,6.0,2019,March,30,Saturday,14,Afternoon,High
423-57-2993,B,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.36,2019-03-27,19:18:00,Ewallet,560.34,4.76,28.017,10.0,2019,March,27,Wednesday,19,Evening,High
894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,362.71,2019-01-19,19:39:00,Credit card,345.44,4.76,17.272,8.3,2019,January,19,Saturday,19,Evening,Medium
275-28-0149,A,Yangon,Normal,Male,Sports and travel,63.69,1,3.1845,66.87,2019-02-25,16:21:00,Cash,63.69,4.76,3.1845,6.0,2019,February,25,Monday,16,Afternoon,Low
101-17-6199,A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.56,2019-03-13,19:44:00,Credit card,320.53,4.76,16.0265,7.0,2019,March,13,Wednesday,19,Evening,Medium
423-80-0988,C,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160.44,2019-01-30,19:42:00,Ewallet,152.8,4.76,7.64,6.5,2019,January,30,Wednesday,19,Evening,Low
548-46-9322,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,2019-02-20,15:24:00,Credit card,399.0,4.76,19.95,5.9,2019,February,20,Wednesday,15,Afternoon,Medium
505-02-0892,B,Mandalay,Member,Male,Health and beauty,42.57,8,17.028,357.59,2019-02-25,14:12:00,Ewallet,340.56,4.76,17.028,5.6,2019,February,25,Monday,14,Afternoon,Medium
234-65-2137,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,2019-01-16,13:32:00,Cash,955.8,4.76,47.79,4.8,2019,January,16,Wednesday,13,Afternoon,Very High
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,2019-02-08,16:20:00,Credit card,989.8,4.76,49.49,8.7,2019,February,8,Friday,16,Afternoon,Very High
796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,323.06,2019-01-19,16:31:00,Cash,307.68,4.76,15.384,6.5,2019,January,19,Saturday,16,Afternoon,Medium
105-31-1824,A,Yangon,Member,Male,Sports and travel,69.52,7,24.332,510.97,2019-02-01,15:10:00,Credit card,486.64,4.76,24.332,8.5,2019,February,1,Friday,15,Afternoon,High
249-42-3782,A,Yangon,Normal,Male,Health and beauty,70.01,5,17.5025,367.55,2019-01-03,11:36:00,Ewallet,350.05,4.76,17.5025,5.5,2019,January,3,Thursday,11,Morning,Medium
316-55-4634,B,Mandalay,Member,Male,Food and beverages,80.05,5,20.0125,420.26,2019-01-26,12:45:00,Credit card,400.25,4.76,20.0125,9.4,2019,January,26,Saturday,12,Afternoon,Medium
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,2019-03-03,19:17:00,Cash,166.8,4.76,8.34,6.3,2019,March,3,Sunday,19,Evening,Low
608-27-6295,B,Mandalay,Member,Male,Electronic accessories,52.89,6,15.867,333.21,2019-01-19,17:34:00,Credit card,317.34,4.76,15.867,9.8,2019,January,19,Saturday,17,Afternoon,Medium
414-12-7047,B,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,166.24,2019-01-18,12:04:00,Ewallet,158.32,4.76,7.916,8.7,2019,January,18,Friday,12,Afternoon,Low
827-26-2100,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.79,2019-03-21,16:21:00,Ewallet,304.56,4.76,15.228,8.8,2019,March,21,Thursday,16,Afternoon,Medium
175-54-2529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.23,2019-03-03,17:01:00,Credit card,177.36,4.76,8.868,9.6,2019,March,3,Sunday,17,Afternoon,Low
139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,165.45,2019-02-13,10:50:00,Credit card,157.57,4.76,7.8785,4.8,2019,February,13,Wednesday,10,Morning,Low
407-63-8975,A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.44,2019-03-23,19:16:00,Ewallet,443.28,4.76,22.164,4.4,2019,March,23,Saturday,19,Evening,Medium
342-65-4817,C,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273.42,2019-01-28,16:47:00,Ewallet,260.4,4.76,13.02,9.9,2019,January,28,Monday,16,Afternoon,Medium
130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.491,472.31,2019-02-09,10:00:00,Cash,449.82,4.76,22.491,5.7,2019,February,9,Saturday,10,Morning,Medium
434-83-9547,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.388,323.15,2019-01-23,11:51:00,Cash,307.76,4.76,15.388,7.7,2019,January,23,Wednesday,11,Morning,Medium
851-28-6367,A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,2019-03-23,10:55:00,Ewallet,155.0,4.76,7.75,8.0,2019,March,23,Saturday,10,Morning,Low
824-88-3614,C,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.724,288.2,2019-01-25,15:00:00,Ewallet,274.48,4.76,13.724,5.7,2019,January,25,Friday,15,Afternoon,Medium
586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.7,2019-03-04,11:19:00,Credit card,86.38,4.76,4.319,6.7,2019,March,4,Monday,11,Morning,Low
895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.95,2019-03-05,19:46:00,Ewallet,54.24,4.76,2.712,8.0,2019,March,5,Tuesday,19,Evening,Low
305-14-0245,B,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.796,793.72,2019-03-03,19:00:00,Ewallet,755.92,4.76,37.796,7.5,2019,March,3,Sunday,19,Evening,High
732-04-5373,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.294,195.17,2019-02-08,10:53:00,Cash,185.88,4.76,9.294,7.0,2019,February,8,Friday,10,Morning,Low
400-60-7251,A,Yangon,Normal,Male,Home and lifestyle,74.07,1,3.7035,77.77,2019-02-10,12:50:00,Ewallet,74.07,4.76,3.7035,9.9,2019,February,10,Sunday,12,Afternoon,Low
593-65-1552,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.962,293.2,2019-01-28,20:50:00,Credit card,279.24,4.76,13.962,5.9,2019,January,28,Monday,20,Evening,Medium
284-34-9626,B,Mandalay,Normal,Female,Home and lifestyle,77.04,3,11.556,242.68,2019-02-11,10:39:00,Credit card,231.12,4.76,11.556,7.2,2019,February,11,Monday,10,Morning,Medium
437-58-8131,B,Mandalay,Normal,Female,Fashion accessories,73.52,2,7.352,154.39,2019-01-15,13:41:00,Ewallet,147.04,4.76,7.352,4.6,2019,January,15,Tuesday,13,Afternoon,Low
286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,2019-03-16,19:08:00,Cash,790.2,4.76,39.51,9.2,2019,March,16,Saturday,19,Evening,High
641-43-2399,B,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,2019-01-26,20:23:00,Ewallet,102.2,4.76,5.11,5.7,2019,January,26,Saturday,20,Evening,Low
831-07-6050,A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.73,2019-03-19,11:30:00,Credit card,163.55,4.76,8.1775,9.9,2019,March,19,Tuesday,11,Morning,Low
556-86-3144,C,Naypyitaw,Member,Female,Fashion accessories,74.29,1,3.7145,78.0,2019-01-13,19:30:00,Cash,74.29,4.76,3.7145,5.0,2019,January,13,Sunday,19,Evening,Low
848-24-9445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,2019-03-26,18:03:00,Cash,87.4,4.76,4.37,4.9,2019,March,26,Tuesday,18,Evening,Low
856-22-8149,A,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.55,2019-03-23,10:13:00,Ewallet,25.29,4.76,1.2645,6.1,2019,March,23,Saturday,10,Morning,Low
699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,2019-03-12,19:58:00,Credit card,166.0,4.76,8.3,8.2,2019,March,12,Tuesday,19,Evening,Low
420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,374.8,2019-02-17,19:57:00,Credit card,356.95,4.76,17.8475,5.5,2019,February,17,Sunday,19,Evening,Medium
606-80-4905,C,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.745,120.64,2019-01-29,10:01:00,Credit card,114.9,4.76,5.745,6.8,2019,January,29,Tuesday,10,Morning,Low
542-41-0513,B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.46,2019-03-15,11:57:00,Cash,229.96,4.76,11.498,6.6,2019,March,15,Friday,11,Morning,Medium
426-39-2418,C,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,21.4935,451.36,2019-01-14,10:02:00,Cash,429.87,4.76,21.4935,9.8,2019,January,14,Monday,10,Morning,Medium
875-46-5808,B,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,271.95,2019-02-06,14:51:00,Ewallet,259.0,4.76,12.95,8.7,2019,February,6,Wednesday,14,Afternoon,Medium
394-43-4238,B,Mandalay,Member,Male,Home and lifestyle,17.77,5,4.4425,93.29,2019-02-15,12:42:00,Credit card,88.85,4.76,4.4425,5.4,2019,February,15,Friday,12,Afternoon,Low
749-24-1565,A,Yangon,Normal,Female,Health and beauty,23.03,9,10.3635,217.63,2019-01-03,12:02:00,Ewallet,207.27,4.76,10.3635,7.9,2019,January,3,Thursday,12,Afternoon,Medium
672-51-8681,C,Naypyitaw,Member,Female,Electronic accessories,66.65,9,29.9925,629.84,2019-01-04,18:19:00,Credit card,599.85,4.76,29.9925,9.7,2019,January,4,Friday,18,Evening,High
263-87-5680,C,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,299.56,2019-03-18,17:38:00,Ewallet,285.3,4.76,14.265,7.8,2019,March,18,Monday,17,Afternoon,Medium
573-58-9734,B,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.67,2019-03-28,13:41:00,Ewallet,91.11,4.76,4.5555,5.1,2019,March,28,Thursday,13,Afternoon,Low
817-69-8206,B,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.8785,942.45,2019-03-02,19:42:00,Credit card,897.57,4.76,44.8785,6.5,2019,March,2,Saturday,19,Evening,High
888-02-0338,A,Yangon,Normal,Male,Electronic accessories,26.23,9,11.8035,247.87,2019-01-25,20:24:00,Ewallet,236.07,4.76,11.8035,5.9,2019,January,25,Friday,20,Evening,Medium
677-11-0152,C,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.967,881.31,2019-01-16,18:08:00,Cash,839.34,4.76,41.967,8.8,2019,January,16,Wednesday,18,Evening,High
142-63-6033,B,Mandalay,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,2019-03-20,19:17:00,Ewallet,461.8,4.76,23.09,4.9,2019,March,20,Wednesday,19,Evening,Medium
656-16-1063,B,Mandalay,Normal,Male,Sports and travel,46.42,3,6.963,146.22,2019-01-04,13:24:00,Credit card,139.26,4.76,6.963,4.4,2019,January,4,Friday,13,Afternoon,Low
891-58-8335,B,Mandalay,Member,Female,Sports and travel,29.61,7,10.3635,217.63,2019-03-11,15:53:00,Cash,207.27,4.76,10.3635,6.5,2019,March,11,Monday,15,Afternoon,Medium
802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.19,2019-03-22,15:05:00,Credit card,18.28,4.76,0.914,8.3,2019,March,22,Friday,15,Afternoon,Low
560-30-5617,B,Mandalay,Normal,Female,Sports and travel,24.77,5,6.1925,130.04,2019-03-24,18:27:00,Cash,123.85,4.76,6.1925,8.5,2019,March,24,Sunday,18,Evening,Low
319-74-2561,A,Yangon,Member,Female,Electronic accessories,94.64,3,14.196,298.12,2019-02-21,16:55:00,Cash,283.92,4.76,14.196,5.5,2019,February,21,Thursday,16,Afternoon,Medium
549-03-9315,B,Mandalay,Normal,Male,Fashion accessories,94.87,8,37.948,796.91,2019-02-12,12:58:00,Ewallet,758.96,4.76,37.948,8.7,2019,February,12,Tuesday,12,Afternoon,High
790-29-1172,B,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,180.62,2019-03-10,18:59:00,Credit card,172.02,4.76,8.601,7.9,2019,March,10,Sunday,18,Evening,Low
239-36-3640,B,Mandalay,Normal,Male,Electronic accessories,45.35,6,13.605,285.7,2019-01-31,13:44:00,Ewallet,272.1,4.76,13.605,6.1,2019,January,31,Thursday,13,Afternoon,Medium
468-01-2051,B,Mandalay,Normal,Male,Food and beverages,62.08,7,21.728,456.29,2019-03-06,13:46:00,Ewallet,434.56,4.76,21.728,5.4,2019,March,6,Wednesday,13,Afternoon,Medium
389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.9525,62.0,2019-02-17,18:06:00,Cash,59.05,4.76,2.9525,9.4,2019,February,17,Sunday,18,Evening,Low
279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.627,13.17,2019-02-21,12:38:00,Cash,12.54,4.76,0.627,8.2,2019,February,21,Thursday,12,Afternoon,Low
213-72-6612,A,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,90.82,2019-03-20,15:56:00,Cash,86.5,4.76,4.325,6.2,2019,March,20,Wednesday,15,Afternoon,Low
746-68-6593,C,Naypyitaw,Member,Female,Sports and travel,87.16,2,8.716,183.04,2019-01-11,14:29:00,Credit card,174.32,4.76,8.716,9.7,2019,January,11,Friday,14,Afternoon,Low
836-82-5858,B,Mandalay,Member,Male,Health and beauty,69.37,9,31.2165,655.55,2019-01-26,19:14:00,Ewallet,624.33,4.76,31.2165,4.0,2019,January,26,Saturday,19,Evening,High
583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,37.06,4,7.412,155.65,2019-01-31,16:24:00,Ewallet,148.24,4.76,7.412,9.7,2019,January,31,Thursday,16,Afternoon,Low
466-61-5506,B,Mandalay,Member,Female,Electronic accessories,90.7,6,27.21,571.41,2019-02-26,10:52:00,Cash,544.2,4.76,27.21,5.3,2019,February,26,Tuesday,10,Morning,High
721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,532.73,2019-03-11,12:55:00,Ewallet,507.36,4.76,25.368,7.4,2019,March,11,Monday,12,Afternoon,High
289-65-5721,B,Mandalay,Normal,Female,Fashion accessories,81.37,2,8.137,170.88,2019-01-26,19:28:00,Cash,162.74,4.76,8.137,6.5,2019,January,26,Saturday,19,Evening,Low
545-46-3100,B,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,33.36,2019-03-12,13:52:00,Credit card,31.77,4.76,1.5885,8.7,2019,March,12,Tuesday,13,Afternoon,Low
418-02-5978,B,Mandalay,Normal,Female,Health and beauty,84.09,9,37.8405,794.65,2019-02-11,10:54:00,Cash,756.81,4.76,37.8405,8.0,2019,February,11,Monday,10,Morning,High
269-04-5750,B,Mandalay,Member,Male,Fashion accessories,73.82,4,14.764,310.04,2019-02-21,18:31:00,Cash,295.28,4.76,14.764,6.7,2019,February,21,Thursday,18,Evening,Medium
157-13-5295,A,Yangon,Member,Male,Health and beauty,51.94,10,25.97,545.37,2019-03-09,18:24:00,Ewallet,519.4,4.76,25.97,6.5,2019,March,9,Saturday,18,Evening,High
645-78-8093,A,Yangon,Normal,Female,Sports and travel,93.14,2,9.314,195.59,2019-01-20,18:09:00,Ewallet,186.28,4.76,9.314,4.1,2019,January,20,Sunday,18,Evening,Low
211-30-9270,C,Naypyitaw,Normal,Male,Health and beauty,17.41,5,4.3525,91.4,2019-01-28,15:16:00,Credit card,87.05,4.76,4.3525,4.9,2019,January,28,Monday,15,Afternoon,Low
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,232.16,2019-03-05,17:07:00,Credit card,221.1,4.76,11.055,8.6,2019,March,5,Tuesday,17,Afternoon,Medium
346-84-3103,B,Mandalay,Member,Female,Electronic accessories,13.22,5,3.305,69.4,2019-03-02,19:26:00,Cash,66.1,4.76,3.305,4.3,2019,March,2,Saturday,19,Evening,Low
478-06-7835,A,Yangon,Normal,Male,Fashion accessories,89.69,1,4.4845,94.17,2019-01-11,11:20:00,Ewallet,89.69,4.76,4.4845,4.9,2019,January,11,Friday,11,Morning,Low
540-11-4336,A,Yangon,Normal,Male,Food and beverages,24.94,9,11.223,235.68,2019-01-11,16:49:00,Credit card,224.46,4.76,11.223,5.6,2019,January,11,Friday,16,Afternoon,Medium
448-81-5016,A,Yangon,Normal,Male,Health and beauty,59.77,2,5.977,125.52,2019-03-11,12:01:00,Credit card,119.54,4.76,5.977,5.8,2019,March,11,Monday,12,Afternoon,Low
142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,195.72,2019-02-28,18:37:00,Credit card,186.4,4.76,9.32,6.0,2019,February,28,Thursday,18,Evening,Low
217-58-1179,A,Yangon,Member,Male,Home and lifestyle,62.65,4,12.53,263.13,2019-01-05,11:25:00,Cash,250.6,4.76,12.53,4.2,2019,January,5,Saturday,11,Morning,Medium
376-02-8238,B,Mandalay,Normal,Male,Home and lifestyle,93.87,8,37.548,788.51,2019-02-02,18:42:00,Credit card,750.96,4.76,37.548,8.3,2019,February,2,Saturday,18,Evening,High
530-90-9855,A,Yangon,Member,Male,Home and lifestyle,47.59,8,19.036,399.76,2019-01-01,14:47:00,Cash,380.72,4.76,19.036,5.7,2019,January,1,Tuesday,14,Afternoon,Medium
866-05-7563,B,Mandalay,Member,Female,Electronic accessories,81.4,3,12.21,256.41,2019-02-09,19:43:00,Cash,244.2,4.76,12.21,4.8,2019,February,9,Saturday,19,Evening,Medium
604-70-6476,A,Yangon,Member,Male,Fashion accessories,17.94,5,4.485,94.18,2019-01-23,14:04:00,Ewallet,89.7,4.76,4.485,6.8,2019,January,23,Wednesday,14,Afternoon,Low
799-71-1548,A,Yangon,Member,Male,Electronic accessories,77.72,4,15.544,326.42,2019-01-07,16:11:00,Credit card,310.88,4.76,15.544,8.8,2019,January,7,Monday,16,Afternoon,Medium
785-13-7708,B,Mandalay,Normal,Male,Food and beverages,73.06,7,25.571,536.99,2019-01-14,19:06:00,Credit card,511.42,4.76,25.571,4.2,2019,January,14,Monday,19,Evening,High
845-51-0542,B,Mandalay,Member,Male,Food and beverages,46.55,9,20.9475,439.9,2019-02-02,15:34:00,Ewallet,418.95,4.76,20.9475,6.4,2019,February,2,Saturday,15,Afternoon,Medium
662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.5,2019-03-17,19:06:00,Credit card,351.9,4.76,17.595,8.4,2019,March,17,Sunday,19,Evening,Medium
883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.439,30.22,2019-03-02,19:44:00,Credit card,28.78,4.76,1.439,7.2,2019,March,2,Saturday,19,Evening,Low
290-68-2984,A,Yangon,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,2019-03-16,11:22:00,Cash,95.0,4.76,4.75,5.2,2019,March,16,Saturday,11,Morning,Low
704-11-6354,A,Yangon,Member,Male,Home and lifestyle,58.9,8,23.56,494.76,2019-01-06,11:23:00,Cash,471.2,4.76,23.56,8.9,2019,January,6,Sunday,11,Morning,Medium
110-48-7033,B,Mandalay,Member,Male,Fashion accessories,32.62,4,6.524,137.0,2019-01-29,14:12:00,Cash,130.48,4.76,6.524,9.0,2019,January,29,Tuesday,14,Afternoon,Low
366-93-0948,A,Yangon,Member,Male,Electronic accessories,66.35,1,3.3175,69.67,2019-01-31,10:46:00,Credit card,66.35,4.76,3.3175,9.7,2019,January,31,Thursday,10,Morning,Low
729-09-9681,A,Yangon,Member,Male,Home and lifestyle,25.91,6,7.773,163.23,2019-02-05,10:16:00,Ewallet,155.46,4.76,7.773,8.7,2019,February,5,Tuesday,10,Morning,Low
151-16-1484,A,Yangon,Member,Male,Electronic accessories,32.25,4,6.45,135.45,2019-02-13,12:38:00,Ewallet,129.0,4.76,6.45,6.5,2019,February,13,Wednesday,12,Afternoon,Low
380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,65.94,4,13.188,276.95,2019-02-07,13:05:00,Credit card,263.76,4.76,13.188,6.9,2019,February,7,Thursday,13,Afternoon,Medium
850-41-9669,A,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,709.32,2019-03-19,13:25:00,Ewallet,675.54,4.76,33.777,6.2,2019,March,19,Tuesday,13,Afternoon,High
821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,2019-03-07,14:53:00,Ewallet,65.8,4.76,3.29,5.6,2019,March,7,Thursday,14,Afternoon,Low
655-85-5130,B,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,160.86,2019-03-13,19:22:00,Cash,153.2,4.76,7.66,5.7,2019,March,13,Wednesday,19,Evening,Low
447-15-7839,A,Yangon,Member,Female,Sports and travel,22.24,10,11.12,233.52,2019-02-09,11:00:00,Cash,222.4,4.76,11.12,4.2,2019,February,9,Saturday,11,Morning,Medium
154-74-7179,B,Mandalay,Normal,Male,Sports and travel,54.45,1,2.7225,57.17,2019-02-26,19:24:00,Ewallet,54.45,4.76,2.7225,7.9,2019,February,26,Tuesday,19,Evening,Low
253-12-6086,A,Yangon,Member,Female,Sports and travel,98.4,7,34.44,723.24,2019-03-12,12:43:00,Credit card,688.8,4.76,34.44,8.7,2019,March,12,Tuesday,12,Afternoon,High
808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.97,2019-03-14,17:22:00,Credit card,141.88,4.76,7.094,6.9,2019,March,14,Thursday,17,Afternoon,Low
571-94-0759,B,Mandalay,Member,Female,Food and beverages,74.6,10,37.3,783.3,2019-01-08,20:55:00,Cash,746.0,4.76,37.3,9.5,2019,January,8,Tuesday,20,Evening,High
144-51-6085,A,Yangon,Member,Male,Home and lifestyle,70.74,4,14.148,297.11,2019-01-05,16:05:00,Credit card,282.96,4.76,14.148,4.4,2019,January,5,Saturday,16,Afternoon,Medium
731-14-2199,A,Yangon,Member,Female,Home and lifestyle,35.54,10,17.77,373.17,2019-01-04,13:34:00,Ewallet,355.4,4.76,17.77,7.0,2019,January,4,Friday,13,Afternoon,Medium
783-09-1637,B,Mandalay,Normal,Female,Sports and travel,67.43,5,16.8575,354.01,2019-03-06,18:13:00,Ewallet,337.15,4.76,16.8575,6.3,2019,March,6,Wednesday,18,Evening,Medium
687-15-1097,C,Naypyitaw,Member,Female,Health and beauty,21.12,2,2.112,44.35,2019-01-03,19:17:00,Cash,42.24,4.76,2.112,9.7,2019,January,3,Thursday,19,Evening,Low
126-54-1082,A,Yangon,Member,Female,Home and lifestyle,21.54,9,9.693,203.55,2019-01-07,11:44:00,Credit card,193.86,4.76,9.693,8.8,2019,January,7,Monday,11,Morning,Medium
633-91-1052,A,Yangon,Normal,Female,Home and lifestyle,12.03,2,1.203,25.26,2019-01-27,15:51:00,Cash,24.06,4.76,1.203,5.1,2019,January,27,Sunday,15,Afternoon,Low
477-24-6490,B,Mandalay,Normal,Female,Health and beauty,99.71,6,29.913,628.17,2019-02-26,16:52:00,Ewallet,598.26,4.76,29.913,7.9,2019,February,26,Tuesday,16,Afternoon,High
566-19-5475,B,Mandalay,Normal,Male,Fashion accessories,47.97,7,16.7895,352.58,2019-01-07,20:52:00,Cash,335.79,4.76,16.7895,6.2,2019,January,7,Monday,20,Evening,Medium
